pluno,bndno,pluno1,pluno2,pluno3,pluno4,sldatime,isweekday,qty,d-1,d-2,d-3,d-4,d-5,d-6,d-7
22007031,22007,22,220,2200,22007,2016-02-17,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-03-06,0,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-04-28,1,1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-04-29,1,1750,1750,0.0,0.0,0.0,0.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-06-11,0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-06-24,1,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-07-03,0,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-07-08,1,2000,0.0,0.0,0.0,0.0,495.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-07-10,0,2000,0.0,2000.0,0.0,0.0,0.0,0.0,495.0
22007031,22007,22,220,2200,22007,2016-07-11,1,800,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-07-19,1,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22007031,22007,22,220,2200,22007,2016-07-28,1,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008000,22008,22,220,2200,22008,2016-03-25,1,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008001,22008,22,220,2200,22008,2016-02-18,1,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008001,22008,22,220,2200,22008,2016-02-25,1,1258,0.0,0.0,0.0,0.0,0.0,0.0,820.0
22008001,22008,22,220,2200,22008,2016-03-01,1,858,0.0,0.0,0.0,0.0,1258.0,0.0,0.0
22008001,22008,22,220,2200,22008,2016-03-07,1,1262,0.0,0.0,0.0,0.0,0.0,858.0,0.0
22008001,22008,22,220,2200,22008,2016-03-08,1,1193,1262.0,0.0,0.0,0.0,0.0,0.0,858.0
22008001,22008,22,220,2200,22008,2016-03-13,0,1196,0.0,0.0,0.0,0.0,1193.0,1262.0,0.0
22008001,22008,22,220,2200,22008,2016-03-21,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008001,22008,22,220,2200,22008,2016-03-27,0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0
22008001,22008,22,220,2200,22008,2016-04-01,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22008001,22008,22,220,2200,22008,2016-04-24,0,2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008007,22008,22,220,2200,22008,2016-07-20,1,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-05-09,1,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-05-19,1,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-05-22,0,602,0.0,0.0,182.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-05-28,0,376,0.0,0.0,0.0,0.0,0.0,602.0,0.0
22008009,22008,22,220,2200,22008,2016-06-05,0,934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-06-14,1,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-06-16,1,456,0.0,432.0,0.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-06-27,1,754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-06-29,1,484,0.0,754.0,0.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-07-02,0,476,0.0,0.0,484.0,0.0,754.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-07-20,1,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008009,22008,22,220,2200,22008,2016-07-27,1,282,0.0,0.0,0.0,0.0,0.0,0.0,586.0
22008009,22008,22,220,2200,22008,2016-07-31,0,1306,0.0,0.0,0.0,282.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-02-06,0,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-02-16,1,754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-02-26,1,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-03-02,1,420,0.0,0.0,0.0,0.0,418.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-03-05,0,424,0.0,0.0,420.0,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-03-13,0,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-04-01,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-04-02,0,432,2,0.0,0.0,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-04-04,1,408,0.0,432.0,2,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-04-07,1,544,0.0,0.0,408.0,0.0,432.0,2,0.0
22008011,22008,22,220,2200,22008,2016-04-16,0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-05-14,0,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008011,22008,22,220,2200,22008,2016-05-15,0,298,320.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-02-03,1,8686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-02-05,1,248,0.0,8686.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-02-17,1,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-02-18,1,258,146.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-02-19,1,354,258.0,146.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-02-24,1,3504,0.0,0.0,0.0,0.0,354.0,258.0,146.0
22008012,22008,22,220,2200,22008,2016-03-12,0,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-03-20,0,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-03-26,0,1852,0.0,0.0,0.0,0.0,0.0,470.0,0.0
22008012,22008,22,220,2200,22008,2016-04-01,1,2160,0.0,0.0,0.0,0.0,0.0,1852.0,0.0
22008012,22008,22,220,2200,22008,2016-04-15,1,2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-04-20,1,1970,0.0,0.0,0.0,0.0,2390.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-04-22,1,4226,0.0,1970.0,0.0,0.0,0.0,0.0,2390.0
22008012,22008,22,220,2200,22008,2016-04-24,0,3016,0.0,4226.0,0.0,1970.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-05-01,0,2040,0.0,0.0,0.0,0.0,0.0,0.0,3016.0
22008012,22008,22,220,2200,22008,2016-05-02,1,2308,2040.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-05-03,1,2694,2308.0,2040.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-05-07,0,1338,0.0,0.0,0.0,2694.0,2308.0,2040.0,0.0
22008012,22008,22,220,2200,22008,2016-05-09,1,310,0.0,1338.0,0.0,0.0,0.0,2694.0,2308.0
22008012,22008,22,220,2200,22008,2016-05-14,0,3086,0.0,0.0,0.0,0.0,310.0,0.0,1338.0
22008012,22008,22,220,2200,22008,2016-05-15,0,2164,3086.0,0.0,0.0,0.0,0.0,310.0,0.0
22008012,22008,22,220,2200,22008,2016-05-24,1,1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-05-28,0,1932,0.0,0.0,0.0,1712.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-05-29,0,5542,1932.0,0.0,0.0,0.0,1712.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-06-01,1,1948,0.0,0.0,5542.0,1932.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-06-04,0,1616,0.0,0.0,1948.0,0.0,0.0,5542.0,1932.0
22008012,22008,22,220,2200,22008,2016-06-07,1,1726,0.0,0.0,1616.0,0.0,0.0,1948.0,0.0
22008012,22008,22,220,2200,22008,2016-06-10,1,1782,0.0,0.0,1726.0,0.0,0.0,1616.0,0.0
22008012,22008,22,220,2200,22008,2016-06-27,1,382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008012,22008,22,220,2200,22008,2016-07-15,1,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008017,22008,22,220,2200,22008,2016-03-12,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-02-06,0,1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-02-12,1,504,0.0,0.0,0.0,0.0,0.0,1418.0,0.0
22008019,22008,22,220,2200,22008,2016-02-24,1,936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-02-26,1,2279,0.0,936.0,0.0,0.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-02-27,0,1420,2279.0,0.0,936.0,0.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-02-28,0,854,1420.0,2279.0,0.0,936.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-03-03,1,1870,0.0,0.0,0.0,854.0,1420.0,2279.0,0.0
22008019,22008,22,220,2200,22008,2016-03-04,1,1314,1870.0,0.0,0.0,0.0,854.0,1420.0,2279.0
22008019,22008,22,220,2200,22008,2016-03-08,1,894,0.0,0.0,0.0,1314.0,1870.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-03-09,1,702,894.0,0.0,0.0,0.0,1314.0,1870.0,0.0
22008019,22008,22,220,2200,22008,2016-03-12,0,550,0.0,0.0,702.0,894.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-03-16,1,3650,0.0,0.0,0.0,550.0,0.0,0.0,702.0
22008019,22008,22,220,2200,22008,2016-03-19,0,920,0.0,0.0,3650.0,0.0,0.0,0.0,550.0
22008019,22008,22,220,2200,22008,2016-03-24,1,1002,0.0,0.0,0.0,0.0,920.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-03-25,1,1358,1002.0,0.0,0.0,0.0,0.0,920.0,0.0
22008019,22008,22,220,2200,22008,2016-03-28,1,978,0.0,0.0,1358.0,1002.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-03-30,1,864,0.0,978.0,0.0,0.0,1358.0,1002.0,0.0
22008019,22008,22,220,2200,22008,2016-04-02,0,914,0.0,0.0,864.0,0.0,978.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-04-05,1,1248,0.0,0.0,914.0,0.0,0.0,864.0,0.0
22008019,22008,22,220,2200,22008,2016-04-07,1,2130,0.0,1248.0,0.0,0.0,914.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-04-09,0,1142,0.0,2130.0,0.0,1248.0,0.0,0.0,914.0
22008019,22008,22,220,2200,22008,2016-04-10,0,2161,1142.0,0.0,2130.0,0.0,1248.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-04-13,1,865,0.0,0.0,2161.0,1142.0,0.0,2130.0,0.0
22008019,22008,22,220,2200,22008,2016-04-15,1,860,0.0,865.0,0.0,0.0,2161.0,1142.0,0.0
22008019,22008,22,220,2200,22008,2016-04-18,1,1118,0.0,0.0,860.0,0.0,865.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-04-20,1,840,0.0,1118.0,0.0,0.0,860.0,0.0,865.0
22008019,22008,22,220,2200,22008,2016-04-24,0,1468,0.0,0.0,0.0,840.0,0.0,1118.0,0.0
22008019,22008,22,220,2200,22008,2016-04-27,1,1104,0.0,0.0,1468.0,0.0,0.0,0.0,840.0
22008019,22008,22,220,2200,22008,2016-04-29,1,1154,0.0,1104.0,0.0,0.0,1468.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-05-01,0,1,0.0,1154.0,0.0,1104.0,0.0,0.0,1468.0
22008019,22008,22,220,2200,22008,2016-05-02,1,1872,1.0,0.0,1154.0,0.0,1104.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-05-05,1,1110,0.0,0.0,1872.0,1.0,0.0,1154.0,0.0
22008019,22008,22,220,2200,22008,2016-05-07,0,1142,0.0,1110.0,0.0,0.0,1872.0,1.0,0.0
22008019,22008,22,220,2200,22008,2016-05-09,1,1526,0.0,1142.0,0.0,1110.0,0.0,0.0,1872.0
22008019,22008,22,220,2200,22008,2016-05-11,1,1020,0.0,1526.0,0.0,1142.0,0.0,1110.0,0.0
22008019,22008,22,220,2200,22008,2016-05-12,1,1,1020.0,0.0,1526.0,0.0,1142.0,0.0,1110.0
22008019,22008,22,220,2200,22008,2016-05-13,1,924,1.0,1020.0,0.0,1526.0,0.0,1142.0,0.0
22008019,22008,22,220,2200,22008,2016-05-19,1,1196,0.0,0.0,0.0,0.0,0.0,924.0,1.0
22008019,22008,22,220,2200,22008,2016-05-26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1196
22008019,22008,22,220,2200,22008,2016-05-30,1,1604,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-06-03,1,750,0.0,0.0,0.0,1604.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-06-11,0,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-06-21,1,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-07-01,1,732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-07-03,0,554,0.0,732.0,0.0,0.0,0.0,0.0,0.0
22008019,22008,22,220,2200,22008,2016-07-15,1,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-02-02,1,1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-02-06,0,2784,0.0,0.0,0.0,1010.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-02-07,0,2760,2784.0,0.0,0.0,0.0,1010.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-02-11,1,428,0.0,0.0,0.0,2760.0,2784.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-02-24,1,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-02-27,0,1124,0.0,0.0,540.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-03-02,1,1922,0.0,0.0,0.0,1124.0,0.0,0.0,540.0
22008020,22008,22,220,2200,22008,2016-03-03,1,884,1922.0,0.0,0.0,0.0,1124.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-03-04,1,1838,884.0,1922.0,0.0,0.0,0.0,1124.0,0.0
22008020,22008,22,220,2200,22008,2016-03-06,0,472,0.0,1838.0,884.0,1922.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-03-07,1,858,472.0,0.0,1838.0,884.0,1922.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-03-08,1,694,858.0,472.0,0.0,1838.0,884.0,1922.0,0.0
22008020,22008,22,220,2200,22008,2016-03-15,1,1714,0.0,0.0,0.0,0.0,0.0,0.0,694.0
22008020,22008,22,220,2200,22008,2016-03-23,1,422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-03-26,0,578,0.0,0.0,422.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-03-27,0,1080,578.0,0.0,0.0,422.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-03-29,1,609,0.0,1080.0,578.0,0.0,0.0,422.0,0.0
22008020,22008,22,220,2200,22008,2016-04-05,1,1174,0.0,0.0,0.0,0.0,0.0,0.0,609.0
22008020,22008,22,220,2200,22008,2016-04-07,1,594,0.0,1174.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-04-22,1,416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-04-28,1,1594,0.0,0.0,0.0,0.0,0.0,416.0,0.0
22008020,22008,22,220,2200,22008,2016-04-29,1,1210,1594.0,0.0,0.0,0.0,0.0,0.0,416.0
22008020,22008,22,220,2200,22008,2016-04-30,0,1922,1210.0,1594.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-05-06,1,2572,0.0,0.0,0.0,0.0,0.0,1922.0,1210.0
22008020,22008,22,220,2200,22008,2016-05-07,0,1350,2572.0,0.0,0.0,0.0,0.0,0.0,1922.0
22008020,22008,22,220,2200,22008,2016-05-08,0,924,1350.0,2572.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-05-11,1,742,0.0,0.0,924.0,1350.0,2572.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-05-12,1,848,742.0,0.0,0.0,924.0,1350.0,2572.0,0.0
22008020,22008,22,220,2200,22008,2016-05-13,1,1730,848.0,742.0,0.0,0.0,924.0,1350.0,2572.0
22008020,22008,22,220,2200,22008,2016-05-19,1,608,0.0,0.0,0.0,0.0,0.0,1730.0,848.0
22008020,22008,22,220,2200,22008,2016-05-20,1,1160,608.0,0.0,0.0,0.0,0.0,0.0,1730.0
22008020,22008,22,220,2200,22008,2016-05-27,1,920,0.0,0.0,0.0,0.0,0.0,0.0,1160.0
22008020,22008,22,220,2200,22008,2016-05-28,0,2622,920.0,0.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-05-29,0,538,2622.0,920.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-05-30,1,1030,538.0,2622.0,920.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-06-02,1,1210,0.0,0.0,1030,538.0,2622.0,920.0,0.0
22008020,22008,22,220,2200,22008,2016-06-04,0,1876,0.0,1210.0,0.0,0.0,1030,538.0,2622.0
22008020,22008,22,220,2200,22008,2016-06-05,0,940,1876.0,0.0,1210.0,0.0,0.0,1030,538.0
22008020,22008,22,220,2200,22008,2016-06-21,1,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-07-10,0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008020,22008,22,220,2200,22008,2016-07-27,1,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-02-01,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-02-04,1,662,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-02-06,0,1200,0.0,662.0,0.0,0.0,1.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-02-11,1,2902,0.0,0.0,0.0,0.0,1200.0,0.0,662.0
22008021,22008,22,220,2200,22008,2016-02-14,0,738,0.0,0.0,2902.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-02-15,1,378,738.0,0.0,0.0,2902.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-02-17,1,1264,0.0,378.0,738.0,0.0,0.0,2902.0,0.0
22008021,22008,22,220,2200,22008,2016-02-19,1,2668,0.0,1264.0,0.0,378.0,738.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-02-20,0,592,2668.0,0.0,1264.0,0.0,378.0,738.0,0.0
22008021,22008,22,220,2200,22008,2016-02-24,1,906,0.0,0.0,0.0,592.0,2668.0,0.0,1264.0
22008021,22008,22,220,2200,22008,2016-03-05,0,552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-03-06,0,788,552.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-03-12,0,550,0.0,0.0,0.0,0.0,0.0,788.0,552.0
22008021,22008,22,220,2200,22008,2016-03-20,0,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-03-23,1,1918,0.0,0.0,512.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-03-27,0,2216,0.0,0.0,0.0,1918.0,0.0,0.0,512.0
22008021,22008,22,220,2200,22008,2016-03-28,1,496,2216.0,0.0,0.0,0.0,1918.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-03-30,1,1,0.0,496.0,2216.0,0.0,0.0,0.0,1918.0
22008021,22008,22,220,2200,22008,2016-04-06,1,1080,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22008021,22008,22,220,2200,22008,2016-04-07,1,714,1080.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-04-10,0,1446,0.0,0.0,714.0,1080.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-04-17,0,496,0.0,0.0,0.0,0.0,0.0,0.0,1446.0
22008021,22008,22,220,2200,22008,2016-05-02,1,1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-05-06,1,604,0.0,0.0,0.0,1562.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-05-07,0,3712,604.0,0.0,0.0,0.0,1562.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-05-09,1,1816,0.0,3712.0,604.0,0.0,0.0,0.0,1562.0
22008021,22008,22,220,2200,22008,2016-05-16,1,1146,0.0,0.0,0.0,0.0,0.0,0.0,1816.0
22008021,22008,22,220,2200,22008,2016-06-08,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-06-21,1,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-07-01,1,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-07-02,0,536,598.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-07-21,1,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-07-22,1,454,502.0,0.0,0.0,0.0,0.0,0.0,0.0
22008021,22008,22,220,2200,22008,2016-07-26,1,1270,0.0,0.0,0.0,454.0,502.0,0.0,0.0
22008022,22008,22,220,2200,22008,2016-07-20,1,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22008029,22008,22,220,2200,22008,2016-02-06,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010001,22010,22,220,2201,22010,2016-02-03,1,1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010001,22010,22,220,2201,22010,2016-02-05,1,2668,0.0,1494.0,0.0,0.0,0.0,0.0,0.0
22010001,22010,22,220,2201,22010,2016-02-18,1,1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010001,22010,22,220,2201,22010,2016-02-22,1,1,0.0,0.0,0.0,1070.0,0.0,0.0,0.0
22010001,22010,22,220,2201,22010,2016-03-12,0,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010001,22010,22,220,2201,22010,2016-03-17,1,508,0.0,0.0,0.0,0.0,1134,0.0,0.0
22010001,22010,22,220,2201,22010,2016-03-26,0,1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010003,22010,22,220,2201,22010,2016-04-12,1,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010005,22010,22,220,2201,22010,2016-03-30,1,942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010022,22010,22,220,2201,22010,2016-02-12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010029,22010,22,220,2201,22010,2016-02-24,1,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,22010,22,220,2201,22010,2016-02-06,0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,22010,22,220,2201,22010,2016-02-24,1,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,22010,22,220,2201,22010,2016-02-25,1,226,234.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,22010,22,220,2201,22010,2016-04-27,1,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,22010,22,220,2201,22010,2016-06-12,0,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,22010,22,220,2201,22010,2016-06-18,0,1,0.0,0.0,0.0,0.0,0.0,344.0,0.0
22010032,22010,22,220,2201,22010,2016-07-24,0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010032,22010,22,220,2201,22010,2016-07-27,1,664,0.0,0.0,220.0,0.0,0.0,0.0,0.0
22010032,22010,22,220,2201,22010,2016-07-28,1,720,664.0,0.0,0.0,220.0,0.0,0.0,0.0
22010033,22010,22,220,2201,22010,2016-02-27,0,1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010033,22010,22,220,2201,22010,2016-02-28,0,2496,1044,0.0,0.0,0.0,0.0,0.0,0.0
22010033,22010,22,220,2201,22010,2016-03-05,0,1638,0.0,0.0,0.0,0.0,0.0,2496.0,1044
22010033,22010,22,220,2201,22010,2016-03-09,1,1078,0.0,0.0,0.0,1638.0,0.0,0.0,0.0
22010033,22010,22,220,2201,22010,2016-03-16,1,1088,0.0,0.0,0.0,0.0,0.0,0.0,1078.0
22010033,22010,22,220,2201,22010,2016-03-20,0,1284,0.0,0.0,0.0,1088.0,0.0,0.0,0.0
22010034,22010,22,220,2201,22010,2016-03-31,1,936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22010034,22010,22,220,2201,22010,2016-04-02,0,1782,0.0,936,0.0,0.0,0.0,0.0,0.0
22010034,22010,22,220,2201,22010,2016-04-03,0,844,1782.0,0.0,936,0.0,0.0,0.0,0.0
22010034,22010,22,220,2201,22010,2016-04-05,1,496,0.0,844.0,1782.0,0.0,936,0.0,0.0
22010034,22010,22,220,2201,22010,2016-04-07,1,660,0.0,496.0,0.0,844.0,1782.0,0.0,936
22012000,22012,22,220,2201,22012,2016-02-07,0,2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22012000,22012,22,220,2201,22012,2016-02-13,0,2072,0.0,0.0,0.0,0.0,0.0,2162.0,0.0
22012000,22012,22,220,2201,22012,2016-02-15,1,530,0.0,2072.0,0.0,0.0,0.0,0.0,0.0
22012000,22012,22,220,2201,22012,2016-02-21,0,5658,0.0,0.0,0.0,0.0,0.0,530.0,0.0
22012000,22012,22,220,2201,22012,2016-02-24,1,1698,0.0,0.0,5658,0.0,0.0,0.0,0.0
22012000,22012,22,220,2201,22012,2016-03-01,1,2198,0.0,0.0,0.0,0.0,0.0,1698.0,0.0
22012000,22012,22,220,2201,22012,2016-03-05,0,1154,0.0,0.0,0.0,2198.0,0.0,0.0,0.0
22012011,22012,22,220,2201,22012,2016-02-04,1,1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22012011,22012,22,220,2201,22012,2016-02-06,0,1706,0.0,1680.0,0.0,0.0,0.0,0.0,0.0
